  UID   PID  PPID   C STIME   TTY           TIME CMD
  265 51632     1   0 30 825  ??         0:11.45 /System/Library/PrivateFrameworks/CoreLSKD.framework/Versions/A/lskdd
  501 51670     1   0 30 825  ??         0:07.43 /System/Library/CoreServices/OSDUIHelper.app/Contents/MacOS/OSDUIHelper
  501 75999     1   0 13 925  ??         0:01.17 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/PlugIns/ACCFinderSync.appex/Contents/MacOS/ACCFinderSync -AppleLanguages ("ko", "ko-KR")
  501 78198     1   0 13 925  ??         0:00.22 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/knowledgeconstructiond
    0 78264     1   0 13 925  ??         0:00.08 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdsync -s mdworker-scan -c MDSSyncScanWorker -m com.apple.metadata.mds.scan
  501 78722     1   0 14 925  ??         0:03.14 /System/Library/PrivateFrameworks/AppStoreComponents.framework/Support/appstorecomponentsd
    0 79278     1   0 15 925  ??         1:29.10 /System/Library/PrivateFrameworks/AmbientDisplay.framework/Versions/A/XPCServices/com.apple.AmbientDisplayAgent.xpc/Contents/MacOS/com.apple.AmbientDisplayAgent
    0 79279     1   0 15 925  ??         0:00.02 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
  501 79334     1   0 15 925  ??         0:00.99 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/PrintCore.framework/Versions/A/printtool
    0 79448     1   0 수09AM ??         5:42.91 /usr/sbin/bluetoothd
  270 79488     1   0 수09AM ??         0:00.15 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x10002e510 com.apple.IOUserBluetoothSerialDriver
  270 79489     1   0 수09AM ??         0:00.14 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x10002e512 com.apple.IOUserBluetoothSerialDriver
  200 79666     1   0 수09AM ??         0:00.03 /System/Library/PrivateFrameworks/Install.framework/Frameworks/DistributionKit.framework/Versions/A/XPCServices/DistributionHelper.xpc/Contents/MacOS/DistributionHelper
  242 79680     1   0 수09AM ??         0:01.44 /System/Library/PrivateFrameworks/StreamingZip.framework/Versions/A/XPCServices/com.apple.StreamingUnzipService.privileged.xpc/Contents/MacOS/com.apple.StreamingUnzipService.privileged
  501 79701     1   0 수09AM ??         0:00.04 /System/Library/PrivateFrameworks/IASUtilities.framework/Versions/A/Resources/installerauthagent
  200 79702     1   0 수09AM ??         0:00.51 /usr/libexec/NRDUpdated
    0 79703     1   0 수09AM ??         0:00.16 /private/var/db/com.apple.xpc.roleaccountd.staging/exec/16777231.22586913.xpc/Contents/MacOS/com.apple.NRD.UpdateBrainService
  200 79704     1   0 수09AM ??         0:00.70 /System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent
  200 79705     1   0 수09AM ??         0:02.51 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
  200 79708     1   0 수09AM ??         0:00.04 /System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd
  501 79710     1   0 수09AM ??         0:02.28 /System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent
  501 80887     1   0 수10AM ??         0:00.04 /System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
  501 81239     1   0 목08#오전 ??         0:00.84 /System/iOSSupport/System/Library/PrivateFrameworks/HomeEnergyDaemon.framework/Support/homeenergyd
  501 81276     1   0 목10#오전 ??         0:02.97 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
  501 81367     1   0 목11#오전 ??         0:00.60 /System/Library/PrivateFrameworks/Stickers.framework/Support/stickersd
  501 81957     1   0 목02AM ??         0:00.17 /System/Library/ExtensionKit/Extensions/FontThumbnailExtension.appex/Contents/MacOS/FontThumbnailExtension
    0 81959     1   0 목02AM ??         0:00.05 /System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/XPCServices/AssetCacheManagerService.xpc/Contents/MacOS/AssetCacheManagerService
  501 83345  1453   0 금09AM ??         1:01.11 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/MacOS/../Frameworks/Creative Cloud UI Helper (Renderer).app/Contents/MacOS/Creative Cloud UI Helper (Renderer) --type=renderer --locales-dir-path=/Library/Application Support/Adobe/Adobe Desktop Common/CEFChromium Embedded Framework.framework/Resources --log-severity=warning --user-agent=Mozilla/5.0 (Macintosh; Apple Silicon15_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.190 Safari/537.36 CreativeCloud/6.7.0.278 --user-data-dir=/Users/imsang-gyeong/Library/Application Support/CEF/User Data --no-sandbox --autoplay-policy=no-user-gesture-required --log-file=/Users/imsang-gyeong/Library/Logs/CreativeCloud/ACC/CEF.log --js-flags=--expose-gc --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=11 --time-ticks-at-unix-epoch=-1755800634397959 --launch-time-ticks=183218213386 --shared-files --field-trial-handle=1718379636,r,6478323294292919190,1154722954678767435,262144 --disable-features=BackForwardCache,DocumentPictureInPictureAPI
  501 83598     1   0 토10#오전 ??         0:03.57 /System/Applications/Weather.app/Contents/PlugIns/WeatherWidget.appex/Contents/MacOS/WeatherWidget
  501 83705     1   0 토10#오전 ??         0:49.00 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 83721     1   0 토10#오전 ??         0:50.87 /System/Applications/Mail.app/Contents/MacOS/Mail
  501 83722     1   0 토10#오전 ??         0:01.67 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
  501 83724     1   0 토10#오전 ??         0:00.04 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 83725     1   0 토10#오전 ??         0:00.70 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  501 83728     1   0 토10#오전 ??         0:00.58 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 83729     1   0 토10#오전 ??         0:03.72 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 83730     1   0 토10#오전 ??         0:00.75 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 83736     1   0 토10#오전 ??         0:00.36 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 83737     1   0 토10#오전 ??         0:00.69 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
    0 83873     1   0 토09AM ??         2:41.94 /usr/libexec/PerfPowerServices
  501 84150     1   0 일11#오전 ??         0:30.71 /Applications/Microsoft PowerPoint.app/Contents/MacOS/Microsoft PowerPoint
  501 84153     1   0 일11#오전 ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 84154     1   0 일11#오전 ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 84158     1   0 일11#오전 ??         0:02.24 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 84159     1   0 일11#오전 ??         0:00.72 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 84230     1   0 일02AM ??         0:00.80 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 84231     1   0 일02AM ??        12:58.94 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 84278     1   0 일02AM ??         4:14.78 /Applications/Microsoft Word.app/Contents/MacOS/Microsoft Word
  501 84284     1   0 일02AM ??         0:05.72 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 84285     1   0 일02AM ??         0:00.67 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 84346     1   0 일04AM ??         0:30.77 /System/Library/PrivateFrameworks/CSExattrCrypto.framework/Versions/A/XPCServices/CSExattrCryptoService.xpc/Contents/MacOS/CSExattrCryptoService
  501 84347     1   0 일04AM ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 84348     1   0 일04AM ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 84349     1   0 일04AM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 84376     1   0 일04AM ??         0:56.92 /System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal
  501 84412     1   0 일04AM ??         2:41.21 /Applications/Notion.app/Contents/MacOS/Notion
  501 84414 84412   0 일04AM ??         1:18.16 /Applications/Notion.app/Contents/Frameworks/Notion Helper (GPU).app/Contents/MacOS/Notion Helper (GPU) --type=gpu-process --user-data-dir=/Users/imsang-gyeong/Library/Application Support/Notion --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAMAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=1718379636,r,16226322937534531295,260065584340422268,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,MacLoopbackAudioForScreenShare,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=29
  501 84415 84412   0 일04AM ??         0:36.38 /Applications/Notion.app/Contents/Frameworks/Notion Helper.app/Contents/MacOS/Notion Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=ko --service-sandbox-type=network --user-data-dir=/Users/imsang-gyeong/Library/Application Support/Notion --shared-files --field-trial-handle=1718379636,r,16226322937534531295,260065584340422268,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,MacLoopbackAudioForScreenShare,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=29
  501 84416 84412   0 일04AM ??         0:33.50 /Applications/Notion.app/Contents/Frameworks/Notion Helper.app/Contents/MacOS/Notion Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=ko --service-sandbox-type=none --user-data-dir=/Users/imsang-gyeong/Library/Application Support/Notion --shared-files --field-trial-handle=1718379636,r,16226322937534531295,260065584340422268,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,MacLoopbackAudioForScreenShare,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version
  501 84417 84412   0 일04AM ??         0:03.19 /Applications/Notion.app/Contents/Frameworks/Notion Helper (Renderer).app/Contents/MacOS/Notion Helper (Renderer) --type=renderer --user-data-dir=/Users/imsang-gyeong/Library/Application Support/Notion --app-path=/Applications/Notion.app/Contents/Resources/app.asar --enable-sandbox --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1758244899049518 --launch-time-ticks=193974915458 --shared-files --field-trial-handle=1718379636,r,16226322937534531295,260065584340422268,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,MacLoopbackAudioForScreenShare,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=69
  501 84418 84412   0 일04AM ??         4:14.91 /Applications/Notion.app/Contents/Frameworks/Notion Helper (Renderer).app/Contents/MacOS/Notion Helper (Renderer) --type=renderer --user-data-dir=/Users/imsang-gyeong/Library/Application Support/Notion --app-path=/Applications/Notion.app/Contents/Resources/app.asar --enable-sandbox --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1758244899049518 --launch-time-ticks=193974937213 --shared-files --field-trial-handle=1718379636,r,16226322937534531295,260065584340422268,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,MacLoopbackAudioForScreenShare,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=72
  501 84423 84412   0 일04AM ??         1:11.24 /Applications/Notion.app/Contents/Frameworks/Notion Helper (Renderer).app/Contents/MacOS/Notion Helper (Renderer) --type=renderer --user-data-dir=/Users/imsang-gyeong/Library/Application Support/Notion --app-path=/Applications/Notion.app/Contents/Resources/app.asar --enable-sandbox --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1758244899049518 --launch-time-ticks=193975040908 --shared-files --field-trial-handle=1718379636,r,16226322937534531295,260065584340422268,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,MacLoopbackAudioForScreenShare,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=90
  501 84424 84412   0 일04AM ??         0:00.30 /Applications/Notion.app/Contents/Frameworks/Notion Helper (Renderer).app/Contents/MacOS/Notion Helper (Renderer) --type=renderer --user-data-dir=/Users/imsang-gyeong/Library/Application Support/Notion --app-path=/Applications/Notion.app/Contents/Resources/app.asar --enable-sandbox --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=10 --time-ticks-at-unix-epoch=-1758244899049518 --launch-time-ticks=193975059155 --shared-files --field-trial-handle=1718379636,r,16226322937534531295,260065584340422268,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,MacLoopbackAudioForScreenShare,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=90
  501 84425 84412   0 일04AM ??         0:33.10 /Applications/Notion.app/Contents/Frameworks/Notion Helper (Renderer).app/Contents/MacOS/Notion Helper (Renderer) --type=renderer --user-data-dir=/Users/imsang-gyeong/Library/Application Support/Notion --app-path=/Applications/Notion.app/Contents/Resources/app.asar --enable-sandbox --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=11 --time-ticks-at-unix-epoch=-1758244899049518 --launch-time-ticks=193975062183 --shared-files --field-trial-handle=1718379636,r,16226322937534531295,260065584340422268,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,MacLoopbackAudioForScreenShare,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=90
  501 84433     1   0 일04AM ??         0:06.90 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 84434     1   0 일04AM ??         0:02.41 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 84447     1   0 일04AM ??         0:00.03 /Applications/Notion.app/Contents/Frameworks/Squirrel.framework/Resources/ShipIt notion.id.ShipIt /Users/imsang-gyeong/Library/Caches/notion.id.ShipIt/ShipItState.plist
  501 84505     1   0 일04AM ??         0:00.48 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
  501 84547     1   0 일04AM ??         0:20.01 /System/Applications/Preview.app/Contents/MacOS/Preview
  501 84548     1   0 일04AM ??         0:00.02 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 84549     1   0 일04AM ??         0:00.02 /System/Library/Frameworks/ImageCaptureCore.framework/Versions/A/XPCServices/mscamerad-xpc.xpc/Contents/MacOS/mscamerad-xpc
  501 84550     1   0 일04AM ??         0:00.06 /usr/libexec/ptpcamerad
  501 84551     1   0 일04AM ??         0:02.05 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 84552     1   0 일04AM ??         0:00.45 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 84570     1   0 일04AM ??         0:00.41 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
    0 84693     1   0 31 825  ??         0:12.51 /usr/libexec/wifivelocityd
  501 84730     1   0 31 825  ??         0:09.15 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
  278 84733     1   0 31 825  ??         0:10.27 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  278 84734     1   0 31 825  ??         0:00.61 /usr/libexec/secinitd
  278 84735     1   0 31 825  ??         0:00.31 /usr/sbin/cfprefsd agent
  278 84736     1   0 31 825  ??         0:02.92 /usr/libexec/trustd --agent
  278 84737     1   0 31 825  ??         0:00.21 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
  222 84795     1   0  6:44AM ??         0:00.28 /usr/sbin/netbiosd
  501 84818     1   0  7:33AM ??         5:43.83 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 84832     1   0  7:52AM ??         0:00.70 /System/Library/CoreServices/NowPlayingTouchUI.app/Contents/MacOS/NowPlayingTouchUI
  501 84835     1   0  8:16AM ??         0:00.19 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 84836     1   0  8:16AM ??         1:21.25 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
    0 84853     1   0 31 825  ??         0:01.29 /usr/libexec/griddatad
  200 84873     1   0 31 825  ??         0:00.12 /usr/sbin/cfprefsd agent
  501 84874     1   0 31 825  ??         0:02.58 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/intelligenceplatformd
  242 84881     1   0 31 825  ??         0:00.11 /usr/sbin/cfprefsd agent
  501 84883     1   0 31 825  ??         0:03.12 /usr/libexec/ciphermld
  501 84884     1   0 31 825  ??         0:01.99 /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
  501 84886     1   0 31 825  ??         0:00.15 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
  273 84893     1   0 31 825  ??         0:00.11 /usr/sbin/cfprefsd agent
  260 84894     1   0 31 825  ??         0:00.12 /usr/sbin/cfprefsd agent
  501 84896     1   0 31 825  ??         0:01.07 /System/Library/PrivateFrameworks/PrivateCloudCompute.framework/privatecloudcomputed.app/Contents/MacOS/privatecloudcomputed
  501 84897     1   0 31 825  ??         0:01.06 /usr/libexec/backgroundassets.user
  501 84898     1   0 31 825  ??         0:00.98 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  501 84899     1   0 31 825  ??         0:01.04 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  277 84903     1   0 31 825  ??         0:00.12 /usr/sbin/cfprefsd agent
  501 84904     1   0 31 825  ??         0:01.08 /usr/libexec/dprivacyd
    0 84908     1   0 31 825  ??         0:00.27 /usr/libexec/dprivacyd
  501 84909     1   0 31 825  ??         0:03.51 /usr/libexec/proactiveeventtrackerd
  501 84910     1   0 31 825  ??         0:00.18 /System/Library/PrivateFrameworks/RemoteManagement.framework/RemoteManagementAgent
  501 84911     1   0 31 825  ??         0:00.14 /System/Library/PrivateFrameworks/SafariFoundation.framework/Versions/A/XPCServices/SafariConfigurationSubscriber.xpc/Contents/MacOS/SafariConfigurationSubscriber
  501 84912     1   0 31 825  ??         0:00.13 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
  501 84913     1   0 31 825  ??         0:00.12 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
  501 84914     1   0 31 825  ??         0:00.15 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
  501 84919     1   0 31 825  ??         0:00.12 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
  501 84920     1   0 31 825  ??         0:00.11 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
  501 84921     1   0 31 825  ??         0:00.25 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber
  501 84922     1   0 31 825  ??         0:00.11 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
  501 84923     1   0  9:57AM ??         0:00.13 /System/Library/PrivateFrameworks/CoreParsec.framework/parsec-fbf
  501 84925     1   0 31 825  ??         0:00.13 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ASConfigurationSubscriber.xpc/Contents/MacOS/ASConfigurationSubscriber
  501 84928     1   0 31 825  ??         0:00.11 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedSettingsSubscriber.xpc/Contents/MacOS/ManagedSettingsSubscriber
  501 84938     1   0 31 825  ??         0:00.09 /System/Library/CoreServices/Setup Assistant.app/Contents/Resources/mbuseragent
  501 84940     1   0 31 825  ??         0:06.52 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
  247 84943     1   0 31 825  ??         0:00.15 /System/Library/PrivateFrameworks/GameControllerFoundation.framework/Versions/A/XPCServices/GameControllerConfigService.xpc/Contents/MacOS/GameControllerConfigService
    0 84946     1   0 31 825  ??         0:00.12 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANEStorageMaintainer.xpc/Contents/MacOS/ANEStorageMaintainer
  296 84948     1   0 31 825  ??         0:00.02 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANEStorageMaintainer.xpc/Contents/MacOS/ANEStorageMaintainer
  296 84950     1   0 31 825  ??         0:06.13 /usr/sbin/distnoted agent
  296 84951     1   0 31 825  ??         0:00.11 /usr/sbin/cfprefsd agent
  501 84953     1   0 31 825  ??         0:06.19 /usr/libexec/proactived
    0 84955     1   0 31 825  ??         0:00.09 /usr/libexec/sysdiagnosed
  501 84956     1   0 10:35AM ??         0:11.92 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud Helper.app/Contents/Frameworks/AdobeCrashReporter.framework/Versions/A/Adobe Crash Processor.app/Contents/MacOS/Adobe Crash Processor
  501 84960     1   0 31 825  ??         0:00.32 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
  501 84961     1   0 31 825  ??         0:06.31 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent --launchd
  501 84962     1   0 31 825  ??         0:00.09 /System/Library/PrivateFrameworks/PodcastServices.framework/XPCServices/PodcastContentService.xpc/Contents/MacOS/PodcastContentService
  501 84963     1   0 31 825  ??         0:04.34 /System/Library/PrivateFrameworks/BookKit.framework/Versions/A/XPCServices/com.apple.BKAgentService.xpc/Contents/MacOS/com.apple.BKAgentService
  501 84964     1   0 31 825  ??         0:00.13 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent --launchd
    0 84981     1   0 31 825  ??         0:00.08 /usr/libexec/microstackshot
